year,life
1995,77.35
1995,76.75
1995,75.3
1995,76.65
1995,76.1
1995,75.75
1995,76.65
1995,76.15
1995,75.95
1995,77.85
1995,77.4
1995,76.75
1995,77.85
1995,76.75
1995,76.15
1995,77.65
1995,76.65
1995,77.25
1995,78.1
1995,78.25
1995,76.15
1995,74.25
1995,74.6
1995,74.45
1995,73.35
1995,74.05
1995,75.6
1995,74.0
1995,74.25
1995,74.05
1995,74.8
1995,72.55
1995,74.25
1995,75.4
1995,74.4
1995,75.1
1995,75.4
1995,75.4
1995,74.35
1995,75.15
1995,74.8
1995,74.2
1995,73.8
1995,73.15
1995,71.9
1995,75.15
1995,75.4
1995,73.2
1995,69.5
1995,73.45
1995,75.3
1995,71.05
1995,76.5
1995,74.65
1995,75.45
1995,74.05
1995,74.6
1995,75.25
1995,75.0
1995,75.25
1995,74.85
1995,75.8
1995,73.2
1995,75.5
1995,75.0
1995,74.15
1995,74.65
1995,74.6
1995,74.6
1995,74.8
1995,75.05
1995,74.6
1995,73.8
1995,74.1
1995,74.15
1995,75.4
1995,73.35
1995,77.0
1995,76.65
1995,76.2
1995,77.45
1995,76.6
1995,77.4
1995,77.0
1995,76.45
1995,78.3
1995,77.15
1995,77.3
1995,76.4
1995,76.4
1995,78.6
1995,76.9
1995,77.4
1995,75.65
1995,78.25
1995,78.15
1995,75.9
1995,77.65
1995,75.9
1995,77.3
1995,77.45
1995,77.25
1995,77.2
1995,76.8
1995,76.05
1995,77.55
1995,75.9
1995,76.15
1995,76.95
1995,77.45
1995,77.05
1995,76.25
1995,76.65
1995,77.5
1995,78.5
1995,76.55
1995,77.05
1995,76.25
1995,75.0
1995,76.3
1995,76.3
1995,76.6
1995,78.0
1995,78.7
1995,77.0
1995,77.75
1995,77.3
1995,77.8
1995,76.8
1995,76.4
1995,77.35
1995,76.6
1995,76.9
1995,77.15
1995,75.75
1995,76.9
1995,77.9
1995,77.75
1995,77.3
1995,76.9
1995,76.9
1995,76.45
1995,77.6
1995,76.25
1995,78.5
1995,78.9
1995,76.05
1995,77.05
1995,77.9
1995,77.85
1995,76.35
1995,77.85
1995,76.7
1995,76.05
1995,75.65
1995,76.1
1995,76.05
1995,73.85
1995,77.3
1995,77.2
1995,76.6
1995,76.4
1995,77.3
1995,76.15
1995,77.3
1995,77.2
1995,76.1
1995,76.6
1995,77.3
1995,75.7
1995,77.9
1995,76.55
1995,76.7
1995,76.05
2000,74.1
2000,74.65
2000,76.55
2000,73.1
2000,73.4
2000,75.45
2000,71.2
2000,72.15
2000,72.85
2000,73.05
2000,74.75
2000,73.75
2000,73.1
2000,73.65
2000,74.2
2000,74.2
2000,75.45
2000,74.6
2000,72.15
2000,73.75
2000,74.05
2000,72.6
2000,75.1
2000,74.65
2000,71.2
2000,74.8
2000,74.7
2000,73.2
2000,73.45
2000,73.95
2000,73.45
2000,74.65
2000,71.4
2000,71.45
2000,73.7
2000,75.15
2000,74.2
2000,73.45
2000,73.75
2000,75.9
2000,73.8
2000,75.05
2000,75.35
2000,72.6
2000,71.2
2000,76.1
2000,71.9
2000,74.25
2000,73.75
2000,73.35
2000,73.5
2000,74.35
2000,75.1
2000,71.45
2000,72.85
2000,73.55
2000,73.55
2000,71.6
2000,76.9
2000,74.6
2000,71.4
2000,73.0
2000,73.75
2000,74.5
2000,71.5
2000,74.35
2000,71.9
2000,73.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,76.55
2000,77.2
2000,73.35
2000,76.45
2000,77.95
2000,75.25
2000,76.1
2000,76.1
2000,79.45
2000,77.55
2000,74.7
2000,74.6
2000,77.05
2000,76.35
2000,78.1
2000,77.4
2000,79.45
2000,74.8
2000,73.45
2000,73.15
2000,76.7
2000,77.95
2000,76.25
2000,73.65
2000,72.75
2000,76.9
2000,72.4
2000,74.8
2000,74.2
2000,76.75
2000,73.65
2000,73.45
2000,75.05
2000,74.75
2000,74.65
2000,70.9
2000,72.95
2000,72.75
2000,72.4
2000,74.25
2000,76.75
2000,74.95
2000,75.4
2000,75.0
2000,75.25
2000,74.65
2000,74.1
2000,75.25
2000,74.05
2000,74.85
2000,75.4
2000,73.25
2000,72.8
2000,75.45
2000,73.1
2000,74.25
2000,71.95
2000,74.25
2000,74.05
2000,75.35
2000,74.75
2000,75.1
2000,77.25
2000,74.7
2000,70.85
2000,71.95
2000,75.4
2000,73.1
2000,75.6
2000,72.4
2000,75.05
2000,69.05
2000,75.05
2000,72.65
2000,75.05
2000,75.95
2000,73.45
2000,74.65
2000,75.55
2000,76.55
2000,75.4
2000,75.6
2000,75.5
2000,74.05
2000,75.6
2000,71.2
2000,75.7
2000,73.4
2000,75.7
2000,76.35
2000,74.65
2000,73.45
2000,74.6
2000,78.0
2000,77.95
2000,78.25
2000,77.8
2000,76.4
2000,78.3
2000,75.9
2000,78.6
2000,74.85
2000,78.65
2000,76.95
2000,76.0
2000,75.65
2000,77.1
2000,77.05
2000,75.65
2000,76.05
2000,75.1
2000,77.0
2000,78.05
2000,76.9
2000,80.55
2000,77.85
2000,76.55
2000,76.3
2000,77.0
2000,78.25
2000,78.85
2000,78.35
2000,79.05
2000,79.5
2000,79.1
2000,77.65
2000,77.25
2000,77.05
2000,78.6
2000,75.9
2000,78.45
2000,78.45
2000,76.25
2000,79.3
2000,80.0
2000,79.45
2000,80.25
2000,79.1
2000,75.95
2000,77.65
2000,76.75
2000,77.35
2000,78.55
2000,76.0
2000,76.2
2000,75.65
2000,76.75
2000,76.05
2000,78.25
2000,78.9
2000,77.6
2000,73.5
2000,78.1
2000,78.65
2000,76.5
2000,78.65
2000,78.05
2000,76.4
2000,76.4
2000,78.65
2000,78.65
2000,78.8
2000,76.8
2000,78.7
2000,78.05
2000,76.5
2000,76.4
2000,76.55
2000,78.0
2000,75.85
2000,76.95
2000,80.65
2000,79.95
2000,77.95
2000,79.05
2000,76.55
2000,78.05
2000,79.15
2000,78.7
2000,80.8
2000,77.8
2000,76.5
2000,78.9
2000,78.65
2000,76.8
2000,77.1
2000,79.4
2000,78.35
2000,79.5
2000,77.0
2000,76.8
2000,77.65
2000,77.25
2000,77.8
2000,76.7
2000,76.95
2000,77.7
2000,77.05
2000,76.8
2000,77.8
2000,78.35
2000,77.65
2000,80.8
2000,76.4
2000,76.4
2000,76.7
2000,77.8
2000,78.9
2000,76.55
2000,76.95
2000,76.95
2000,77.65
2000,79.65
2000,78.85
2000,77.05
2000,78.65
2000,77.1
2000,78.2
2000,79.15
2000,77.75
2000,78.6
2000,78.45
2000,77.65
2000,78.1
2000,78.6
2000,76.45
2000,76.3
2000,75.4
2000,76.4
2000,76.3
2000,72.25
2000,72.25
2000,77.2
2000,76.25
2000,71.25
2000,74.95
2000,74.1
2000,77.35
2000,77.8
2000,74.6
2000,79.0
2000,76.3
2000,75.75
2000,80.4
2000,73.45
2000,77.05
2000,74.4
2000,74.3
2000,75.05
2000,78.5
2000,74.75
2000,72.7
2000,74.4
2000,77.05
2000,74.6
2000,73.45
2000,76.15
2000,74.45
2000,76.85
2000,77.35
2000,75.8
2000,73.75
2000,78.8
2000,74.45
2000,73.75
2000,74.3
2000,77.3
2000,78.35
2000,76.4
2000,74.45
2000,74.75
2000,73.45
2000,77.8
2000,76.3
2000,79.45
2000,77.55
2000,77.4
2000,75.65
2000,76.55
2000,74.1
2000,76.65
2000,76.6
2000,78.8
2000,76.45
2000,76.95
2000,76.2
2000,73.55
2000,76.35
2000,79.15
2000,77.9
2000,78.05
2000,76.35
2000,78.15
2000,74.3
2000,73.75
2000,71.25
2000,76.7
2000,75.45
2000,75.7
2000,74.7
2000,74.85
2000,73.4
2000,72.15
2000,72.05
2000,74.25
2000,74.4
2000,76.0
2000,74.8
2000,74.05
2000,72.2
2000,73.6
2000,72.45
2000,73.2
2000,73.4
2000,72.6
2000,74.4
2000,75.25
2000,70.8
2000,73.45
2000,71.1
2000,75.6
2000,72.55
2000,73.95
2000,76.05
2000,73.4
2000,74.8
2000,73.1
2000,73.8
2000,76.4
2000,75.5
2000,72.7
2000,74.4
2000,73.8
2000,77.25
2000,72.85
2000,73.15
2000,77.2
2000,72.25
2000,75.45
2000,73.25
2000,71.75
2000,75.0
2000,77.2
2000,73.25
2000,76.35
2000,72.45
2000,71.9
2000,73.15
2000,75.15
2000,72.7
2000,73.8
2000,75.35
2000,74.1
2000,72.0
2000,72.55
2000,76.2
2000,78.5
2000,74.0
2000,77.7
2000,74.6
2000,74.05
2000,75.85
2000,71.8
2000,75.05
2000,74.35
2000,73.5
2000,74.5
2000,77.95
2000,76.25
2000,76.0
2000,71.8
2000,73.5
2000,76.1
2000,75.05
2000,72.45
2000,75.8
2000,75.45
2000,72.8
2000,73.95
2000,75.3
2000,72.05
2000,70.8
2000,72.7
2000,73.3
2000,75.2
2000,74.1
2000,72.15
2000,73.8
2000,76.45
2000,73.4
2000,73.2
2000,73.3
2000,73.8
2000,75.45
2000,71.9
2000,74.8
2000,73.1
2000,71.85
2000,73.3
2000,72.2
2000,74.25
2000,72.45
2000,73.85
2000,73.45
2000,74.5
2000,73.95
2000,72.75
2000,74.7
2000,77.25
2000,74.1
2000,75.35
2000,72.3
2000,76.05
2000,73.3
2000,74.1
2000,72.8
2000,73.25
2000,75.3
2000,72.7
2000,77.1
2000,71.1
2000,72.35
2000,76.05
2000,72.9
2000,72.7
2000,74.25
2000,72.85
2000,74.65
2000,72.7
2000,72.9
2000,72.2
2000,73.2
2000,73.25
2000,73.25
2000,72.2
2000,71.1
2000,73.2
2000,73.7
2000,72.6
2000,77.1
2000,73.45
2000,72.45
2000,72.8
2000,73.2
2000,77.3
2000,72.6
2000,73.7
2000,75.3
2000,73.6
2000,71.8
2000,72.6
2000,73.6
2000,72.7
2000,73.45
2000,76.8
2000,74.75
2000,73.25
2000,73.2
2000,73.3
2000,74.0
2000,79.45
2000,77.45
2000,79.8
2000,77.45
2000,79.5
2000,79.45
2000,77.75
2000,78.85
2000,78.05
2000,76.35
2000,77.9
2000,75.4
2000,77.05
2000,79.9
2000,77.8
2000,77.8
2000,77.35
2000,77.8
2000,77.2
2000,77.55
2000,77.3
2000,77.9
2000,77.85
2000,77.2
2000,77.75
2000,77.8
2000,76.55
2000,77.9
2000,77.2
2000,77.8
2000,77.55
2000,77.75
2000,77.35
2000,77.15
2000,78.15
2000,79.0
2000,77.2
2000,77.75
2000,77.55
2000,78.1
2000,77.0
2000,77.85
2000,77.85
2000,76.55
2000,76.25
2000,77.85
2000,75.4
2000,78.1
2000,77.45
2000,78.05
2000,78.05
2000,76.35
2000,77.2
2000,72.75
2000,76.65
2000,77.65
2000,76.7
2000,77.85
2000,76.1
2000,77.3
2000,76.7
2000,77.95
2000,76.3
2000,76.2
2000,76.3
2000,76.85
2000,76.3
2000,75.4
2000,76.05
2000,77.15
2000,76.7
2000,77.9
2000,77.0
2000,79.25
2000,76.2
2000,76.9
2000,77.3
2000,76.1
2000,76.65
2000,74.35
2000,76.6
2000,75.65
2000,76.1
2000,77.0
2000,75.65
2000,77.4
2000,75.65
2000,77.1
2000,77.6
2000,76.65
2000,75.75
2000,77.15
2000,76.45
2000,76.2
2000,78.45
2000,75.05
2000,77.75
2000,74.4
2000,78.45
2000,76.9
2000,77.0
2000,78.25
2000,75.25
2000,75.85
2000,76.7
2000,76.65
2000,76.3
2000,76.45
2000,75.45
2000,75.5
2000,77.3
2000,76.7
2000,75.05
2000,77.6
2000,77.8
2000,77.95
2000,76.7
2000,77.1
2000,77.95
2000,76.05
2000,76.25
2000,77.35
2000,77.7
2000,76.55
2000,75.85
2000,77.35
2000,76.55
2000,74.15
2000,72.75
2000,77.85
2000,75.75
2000,76.3
2000,76.8
2000,74.15
2000,76.5
2000,76.7
2000,76.55
2000,77.9
2000,74.4
2000,77.3
2000,77.5
2000,77.45
2000,74.95
2000,75.1
2000,76.9
2000,76.75
2000,76.9
2000,76.75
2000,75.4
2000,77.4
2000,77.65
2000,75.9
2000,76.5
2000,78.4
2000,75.9
2000,77.35
2000,76.95
2000,76.4
2000,76.45
2000,75.85
2000,77.05
2000,77.1
2000,77.5
2000,76.0
2000,74.85
2000,75.2
2000,75.85
2000,75.1
2000,76.1
2000,76.6
2000,76.55
2000,76.05
2000,75.55
2000,76.9
2000,76.8
2000,74.95
2000,75.9
2000,75.15
2000,76.85
2000,76.55
2000,76.45
2000,75.2
2000,76.25
2000,79.0
2000,77.4
2000,76.5
2000,77.9
2000,75.9
2000,75.45
2000,76.95
2000,75.55
2000,76.6
2000,75.85
2000,75.2
2000,75.0
2000,76.8
2000,75.15
2000,76.95
2000,77.1
2000,74.15
2000,75.9
2000,75.75
2000,75.4
2000,74.3
2000,77.05
2000,76.1
2000,76.05
2000,77.65
2000,76.25
2000,76.25
2000,76.0
2000,76.15
2000,75.5
2000,75.1
2000,75.9
2000,76.35
2000,75.85
2000,76.45
2000,77.05
2000,77.2
2000,76.55
2000,77.05
2000,76.3
2000,76.7
2000,75.75
2000,73.35
2000,76.4
2000,77.05
2000,76.45
2000,74.15
2000,76.75
2000,74.4
2000,75.5
2000,76.65
2000,77.25
2000,76.85
2000,75.65
2000,74.95
2000,74.45
2000,76.95
2000,76.45
2000,76.8
2000,75.25
2000,75.3
2000,77.6
2000,76.35
2000,77.2
2000,77.85
2000,78.8
2000,77.95
2000,77.5
2000,77.65
2000,78.8
2000,78.75
2000,77.6
2000,77.6
2000,79.15
2000,77.25
2000,78.45
2000,78.35
2000,77.75
2000,78.3
2000,78.15
2000,78.85
2000,77.55
2000,78.2
2000,78.35
2000,77.5
2000,78.6
2000,77.55
2000,77.1
2000,78.35
2000,78.25
2000,77.0
2000,77.5
2000,78.6
2000,77.45
2000,78.95
2000,78.15
2000,77.7
2000,78.1
2000,77.85
2000,78.4
2000,76.9
2000,78.25
2000,78.45
2000,78.25
2000,78.2
2000,78.4
2000,77.85
2000,76.8
2000,77.95
2000,78.3
2000,78.35
2000,77.4
2000,78.4
2000,77.6
2000,78.5
2000,77.8
2000,79.75
2000,78.55
2000,78.4
2000,78.5
2000,76.55
2000,79.0
2000,78.85
2000,77.65
2000,78.65
2000,77.45
2000,78.65
2000,77.85
2000,76.0
2000,76.6
2000,78.3
2000,77.4
2000,77.0
2000,76.9
2000,77.4
2000,78.2
2000,78.65
2000,77.45
2000,77.7
2000,78.5
2000,78.35
2000,77.45
2000,75.95
2000,78.05
2000,77.95
2000,77.75
2000,77.15
2000,78.15
2000,79.75
2000,80.0
2000,78.45
2000,77.95
2000,77.45
2000,77.8
2000,76.65
2000,78.05
2000,78.85
2000,77.0
2000,76.85
2000,78.4
2000,79.3
2000,76.95
2000,78.4
2000,78.45
2000,77.1
2000,76.25
2000,77.95
2000,76.6
2000,77.05
2000,77.3
2000,76.45
2000,77.9
2000,77.3
2000,77.0
2000,75.7
2000,75.15
2000,78.5
2000,76.3
2000,77.95
2000,77.95
2000,77.95
2000,76.3
2000,76.15
2000,75.75
2000,78.5
2000,77.9
2000,76.6
2000,78.8
2000,77.3
2000,75.7
2000,78.05
2000,77.85
2000,76.95
2000,76.3
2000,76.65
2000,74.25
2000,78.1
2000,78.1
2000,76.8
2000,76.95
2000,77.35
2000,77.0
2000,77.35
2000,77.05
2000,78.25
2000,76.95
2000,77.8
2000,77.4
2000,77.7
2000,77.95
2000,79.9
2000,76.8
2000,77.05
2000,76.3
2000,75.8
2000,77.35
2000,76.7
2000,77.85
2000,76.25
2000,78.1
2000,77.3
2000,77.9
2000,78.45
2000,78.45
2000,76.3
2000,76.85
2000,77.35
2000,75.7
2000,77.0
2000,76.8
2000,77.9
2000,76.35
2000,77.8
2000,78.1
2000,77.1
2000,77.95
2000,77.35
2000,77.8
2000,78.1
2000,77.4
2000,77.35
2000,78.5
2000,77.35
2000,78.45
2000,77.3
2000,79.1
2000,77.95
2000,77.8
2000,77.85
2000,77.35
2000,77.35
2000,76.4
2000,75.6
2000,75.8
2000,78.1
2000,78.5
2000,77.95
2000,77.3
2000,77.35
2000,76.8
2000,76.35
2000,78.5
2000,78.1
2000,77.1
2000,77.35
2000,78.45
2000,77.35
2000,76.35
2000,76.35
2000,72.75
2000,74.9
2000,75.05
2000,74.25
2000,75.55
2000,75.05
2000,75.65
2000,74.4
2000,72.55
2000,76.75
2000,75.1
2000,74.35
2000,74.85
2000,75.0
2000,71.8
2000,75.25
2000,75.95
2000,75.25
2000,75.1
2000,76.45
2000,75.45
2000,75.05
2000,74.35
2000,73.85
2000,74.0
2000,74.05
2000,75.6
2000,72.4
2000,73.5
2000,74.8
2000,73.5
2000,75.75
2000,75.25
2000,73.1
2000,73.4
2000,76.2
2000,74.4
2000,72.25
2000,75.1
2000,75.15
2000,73.55
2000,75.75
2000,73.55
2000,75.15
2000,74.15
2000,75.1
2000,74.9
2000,75.25
2000,75.9
2000,71.65
2000,75.15
2000,74.7
2000,75.45
2000,74.7
2000,75.15
2000,74.9
2000,73.4
2000,75.0
2000,75.65
2000,72.6
2000,75.8
2000,73.7
2000,73.2
2000,74.7
2000,74.65
2000,73.1
2000,72.1
2000,72.4
2000,72.45
2000,73.3
2000,74.6
2000,76.65
2000,75.05
2000,74.8
2000,75.8
2000,73.35
2000,75.3
2000,76.65
2000,72.6
2000,74.25
2000,75.05
2000,71.9
2000,74.9
2000,75.35
2000,73.0
2000,75.2
2000,75.1
2000,74.25
2000,75.05
2000,73.35
2000,74.25
2000,75.6
2000,75.15
2000,74.3
2000,77.15
2000,74.35
2000,71.8
2000,75.0
2000,72.1
2000,72.1
2000,73.0
2000,74.7
2000,75.0
2000,73.9
2000,75.8
2000,74.9
2000,75.75
2000,76.1
2000,74.5
2000,75.55
2000,74.75
2000,75.05
2000,75.1
2000,74.7
2000,74.3
2000,75.65
2000,75.3
2000,74.2
2000,74.9
2000,73.05
2000,72.1
2000,76.2
2000,73.85
2000,72.9
2000,74.45
2000,74.7
2000,74.1
2000,72.85
2000,74.05
2000,72.7
2000,75.15
2000,73.75
2000,74.15
2000,72.95
2000,73.85
2000,72.95
2000,73.85
2000,72.45
2000,72.4
2000,74.7
2000,72.05
2000,72.45
2000,72.25
2000,72.3
2000,73.75
2000,74.25
2000,72.05
2000,74.0
2000,74.9
2000,73.85
2000,73.7
2000,75.25
2000,75.5
2000,75.55
2000,74.55
2000,71.45
2000,72.2
2000,73.3
2000,71.8
2000,74.05
2000,73.55
2000,73.4
2000,73.35
2000,72.7
2000,71.45
2000,74.75
2000,73.65
2000,74.6
2000,72.45
2000,73.3
2000,73.45
2000,73.25
2000,73.85
2000,73.4
2000,76.05
2000,72.65
2000,72.45
2000,74.15
2000,74.1
2000,74.8
2000,74.0
2000,71.1
2000,73.05
2000,73.9
2000,72.05
2000,73.9
2000,72.4
2000,77.25
2000,76.65
2000,76.65
2000,78.05
2000,77.55
2000,77.7
2000,76.9
2000,77.9
2000,78.25
2000,76.65
2000,76.35
2000,76.15
2000,77.5
2000,76.5
2000,77.1
2000,75.55
2000,78.05
2000,76.05
2000,76.15
2000,76.75
2000,76.55
2000,68.55
2000,77.0
2000,74.45
2000,77.7
2000,75.2
2000,75.95
2000,74.35
2000,78.1
2000,76.8
2000,77.1
2000,79.3
2000,76.7
2000,80.9
2000,74.8
2000,77.4
2000,73.85
2000,76.4
2000,78.1
2000,76.7
2000,75.0
2000,76.65
2000,78.1
2000,79.35
2000,77.8
2000,77.45
2000,78.25
2000,78.2
2000,78.05
2000,76.45
2000,78.4
2000,78.95
2000,79.35
2000,79.25
2000,77.45
2000,76.45
2000,77.55
2000,76.25
2000,77.2
2000,76.65
2000,77.05
2000,76.9
2000,77.9
2000,76.25
2000,76.75
2000,77.3
2000,76.95
2000,78.05
2000,76.05
2000,76.45
2000,74.7
2000,76.4
2000,78.2
2000,77.45
2000,77.8
2000,75.05
2000,78.15
2000,76.25
2000,77.65
2000,77.75
2000,77.95
2000,78.05
2000,74.4
2000,76.55
2000,77.1
2000,78.8
2000,76.55
2000,76.6
2000,76.9
2000,77.05
2000,77.05
2000,76.8
2000,76.6
2000,76.75
2000,77.05
2000,76.25
2000,77.15
2000,76.7
2000,77.8
2000,76.9
2000,75.55
2000,76.95
2000,80.0
2000,77.05
2000,78.25
2000,76.2
2000,76.2
2000,77.05
2000,76.9
2000,76.85
2000,77.05
2000,77.05
2000,77.2
2000,78.4
2000,77.0
2000,76.6
2000,75.75
2000,76.75
2000,75.65
2000,76.4
2000,78.0
2000,77.0
2000,75.5
2000,77.1
2000,75.55
2000,77.2
2000,78.05
2000,79.5
2000,76.75
2000,76.35
2000,76.15
2000,76.1
2000,76.65
2000,76.55
2000,76.25
2000,75.7
2000,76.5
2000,76.4
2000,78.4
2000,73.2
2000,76.3
2000,78.6
2000,78.25
2000,78.65
2000,77.8
2000,77.25
2000,76.85
2000,78.15
2000,78.35
2000,79.05
2000,77.45
2000,80.0
2000,77.55
2000,78.75
2000,77.65
2000,78.4
2000,77.25
2000,78.15
2000,78.5
2000,79.0
2000,79.55
2000,78.95
2000,79.4
2000,78.15
2000,78.25
2000,78.5
2000,78.5
2000,78.6
2000,78.75
2000,79.05
2000,77.75
2000,78.35
2000,77.8
2000,79.5
2000,77.8
2000,78.95
2000,78.15
2000,77.45
2000,78.15
2000,78.15
2000,77.45
2000,78.8
2000,78.15
2000,78.45
2000,77.25
2000,78.15
2000,78.7
2000,79.1
2000,78.1
2000,77.2
2000,78.0
2000,79.1
2000,78.6
2000,79.55
2000,79.5
2000,77.8
2000,79.85
2000,78.6
2000,77.25
2000,77.2
2000,78.15
2000,77.4
2000,78.7
2000,77.7
2000,77.4
2000,78.3
2000,77.85
2000,78.85
2000,78.6
2000,78.2
2000,78.85
2000,78.1
2000,77.8
2000,77.35
2000,80.0
2000,78.75
2000,78.7
2000,78.75
2000,78.35
2000,78.15
2000,78.6
2000,77.75
2000,78.3
2000,79.4
2000,78.5
2000,78.6
2000,78.55
2000,78.8
2000,78.3
2000,73.2
2000,72.4
2000,73.95
2000,72.8
2000,72.6
2000,73.4
2000,70.8
2000,73.7
2000,73.45
2000,72.55
2000,74.1
2000,70.8
2000,74.45
2000,72.95
2000,69.45
2000,72.75
2000,73.0
2000,74.85
2000,72.6
2000,72.4
2000,72.65
2000,73.45
2000,71.85
2000,74.4
2000,73.4
2000,73.35
2000,68.7
2000,70.0
2000,71.7
2000,74.35
2000,74.05
2000,72.7
2000,70.8
2000,72.5
2000,74.1
2000,72.7
2000,75.15
2000,75.7
2000,72.45
2000,72.5
2000,72.1
2000,74.15
2000,70.9
2000,72.9
2000,74.2
2000,72.7
2000,71.3
2000,71.6
2000,73.75
2000,73.45
2000,73.35
2000,73.6
2000,72.7
2000,75.1
2000,71.7
2000,74.15
2000,73.45
2000,72.6
2000,74.95
2000,74.95
2000,69.3
2000,76.0
2000,72.35
2000,70.0
2000,72.4
2000,74.0
2000,72.65
2000,70.4
2000,72.25
2000,73.6
2000,73.4
2000,73.5
2000,69.3
2000,75.15
2000,72.7
2000,73.05
2000,70.6
2000,72.65
2000,74.1
2000,72.8
2000,74.15
2000,72.25
2000,71.7
2000,75.9
2000,76.75
2000,77.05
2000,78.1
2000,76.3
2000,75.95
2000,76.15
2000,75.65
2000,75.6
2000,75.15
2000,77.3
2000,75.6
2000,73.3
2000,76.85
2000,75.95
2000,77.8
2000,76.8
2000,76.85
2000,72.75
2000,76.85
2000,76.15
2000,76.75
2000,76.95
2000,75.9
2000,77.05
2000,75.85
2000,76.45
2000,76.4
2000,75.5
2000,75.8
2000,75.9
2000,76.75
2000,77.05
2000,74.75
2000,76.1
2000,72.7
2000,75.95
2000,75.85
2000,76.75
2000,76.3
2000,76.2
2000,76.75
2000,75.85
2000,76.2
2000,78.1
2000,76.75
2000,75.35
2000,72.75
2000,75.2
2000,75.2
2000,75.3
2000,76.8
2000,76.55
2000,75.3
2000,76.0
2000,75.8
2000,75.9
2000,75.9
2000,76.4
2000,76.4
2000,76.55
2000,75.15
2000,76.15
2000,75.95
2000,74.5
2000,76.75
2000,75.3
2000,72.6
2000,76.4
2000,76.45
2000,75.85
2000,75.25
2000,72.6
2000,75.85
2000,78.1
2000,75.3
2000,76.15
2000,76.1
2000,71.1
2000,76.85
2000,75.65
2000,75.55
2000,75.7
2000,78.05
2000,75.8
2000,74.8
2000,76.75
2000,76.45
2000,75.0
2000,75.3
2000,72.75
2000,73.3
2000,75.55
2000,76.75
2000,75.9
2000,74.55
2000,75.3
2000,76.55
2000,77.95
2000,76.2
2000,73.9
2000,76.95
2000,77.25
2000,70.9
2000,74.7
2000,78.05
2000,76.2
2000,76.6
2000,75.75
2000,75.35
2000,76.6
2000,72.75
2000,74.7
2000,75.9
2000,76.75
2000,75.25
2000,77.15
2000,76.5
2000,76.0
2000,75.75
2000,77.4
2000,76.0
2000,76.4
2000,76.75
2000,75.75
2000,76.4
2000,76.15
2000,77.05
2000,76.5
2000,77.65
2000,77.15
2000,77.15
2000,79.1
2000,77.65
2000,75.75
2000,77.25
2000,77.15
2000,76.65
2000,77.4
2000,76.75
2000,76.7
2000,77.45
2000,76.65
2000,76.35
2000,75.5
2000,77.65
2000,77.4
2000,78.05
2000,78.05
2000,77.25
2000,79.1
2000,77.45
2000,77.15
2000,75.75
2000,76.4
2000,77.15
2000,77.65
2000,78.95
2000,77.05
2000,76.15
2000,77.45
2000,76.35
2000,76.15
2000,75.5
2000,77.25
2000,77.25
2000,75.75
2000,76.65
2000,77.45
2000,77.65
2000,77.25
2000,77.65
2000,77.45
2000,77.65
2000,78.1
2000,78.35
2000,77.7
2000,77.15
2000,78.35
2000,78.2
2000,77.85
2000,78.85
2000,78.35
2000,78.2
2000,76.05
2000,78.15
2000,77.8
2000,79.4
2000,77.9
2000,78.35
2000,77.15
2000,78.1
2000,78.15
2000,79.0
2000,78.35
2000,76.5
2000,77.85
2000,77.1
2000,77.9
2000,76.5
2000,77.85
2000,76.55
2000,77.9
2000,78.1
2000,77.7
2000,77.9
2000,77.7
2000,77.45
2000,77.7
2000,78.35
2000,77.1
2000,77.7
2000,78.35
2000,77.05
2000,78.65
2000,77.7
2000,77.9
2000,77.9
2000,78.85
2000,77.7
2000,78.35
2000,78.1
2000,77.25
2000,77.7
2000,77.7
2000,78.85
2000,77.15
2000,78.35
2000,78.75
2000,77.9
2000,77.7
2000,78.35
2000,77.7
2000,77.7
2000,78.2
2000,76.75
2000,78.2
2000,77.25
2000,78.1
2000,78.0
2000,77.25
2000,77.9
2000,77.1
2000,78.35
2000,78.1
2000,78.65
2000,77.9
2000,77.25
2000,78.85
2000,78.25
2000,78.15
2000,78.75
2000,76.75
2000,78.0
2000,76.75
2000,78.35
2000,77.85
2000,79.0
2000,78.1
2000,78.35
2000,76.05
2000,78.35
2000,78.3
2000,79.4
2000,78.1
2000,78.35
2000,78.25
2000,75.9
2000,75.45
2000,76.1
2000,75.7
2000,79.45
2000,76.8
2000,74.6
2000,75.4
2000,76.25
2000,75.4
2000,75.7
2000,76.15
2000,74.6
2000,74.6
2000,76.25
2000,76.15
2000,76.2
2000,75.4
2000,78.1
2000,77.6
2000,78.35
2000,77.9
2000,76.05
2000,78.6
2000,78.25
2000,77.95
2000,78.4
2000,77.75
2000,77.25
2000,77.25
2000,75.25
2000,79.75
2000,77.25
2000,75.5
2000,76.35
2000,74.2
2000,74.6
2000,76.4
2000,76.5
2000,79.5
2000,77.1
2000,78.05
2000,77.45
2000,79.15
2000,77.55
2000,77.05
2000,75.05
2000,79.5
2000,77.4
2000,77.5
2000,77.55
